"distrito";"id";"descripcion";"fecha_inst";"utm_x";"utm_y";"longitud";"latitud"
8;1173;"AV. ILUSTRACION - CENTRO CIVICO";"28/04/1989";439868.962654845;4481391.9448538;-3.70944336952397;40.481040724041
16;906;"LOPEZ DE HOYOS - MESENA";"15/02/1979";444109.020505113;4479188.89368161;-3.65922709781269;40.4614908337264
9;1690;"FERRAZ - REY FRANCISCO";"29/10/2001";439129.065724556;4475339.09585488;-3.71759193424704;40.4264604149066
17;1600;"PSO. FERROVIARIOS - JOSE PINO - P.P.";"11/11/1999";439142.839387115;4466359.07655497;-3.71657173821909;40.3455649788273
11;4595;"VALLE ORO - DR. ESPINA";"22/07/2020";438158.633428156;4471073.42574726;-3.72861672672229;40.3879618257522
14;635;"CNO. VINATEROS - CDOR. DIEGO VALDERRABANO ";"11/11/1974";444149.336962126;4473543.97548026;-3.65825547492326;40.4106411537355
14;4552;"CNO. VINATEROS - JOSE PRADO Y PALACIO - P.P.";"16/04/2019";444536.686480048;4473535.92832744;-3.653689757857;40.4105945598709
14;642;"CNO. VINATEROS - ARROYO BELINCOSO";"02/12/1974";444639.577717871;4473509.40663865;-3.65247485041419;40.4103624865539
8;1083;"AV. ILUSTRACION - GINZO LIMIA";"24/10/1983";440232.152645191;4481486.73811627;-3.70516759381586;40.4819208781992
18;1677;"REAL DE ARGANDA- SIERRA TORCAL";"24/05/2001";447601.545433737;4470059.86672004;-3.61728338889481;40.3794784685361
2;410;"TOLEDO - SANTA CASILDA";"11/07/1970";439536.73099328;4472927.75154299;-3.71255722898308;40.4047676548494
11;1128;"ANTONIO LEYVA 30 - P.P.";"19/09/1986";439275.476311411;4471735.74887902;-3.71552218156046;40.3940105145507
7;76;"CEA BERMUDEZ - VALLEHERMOSO";"01/01/1960";439927.391909513;4476700.66438444;-3.70831004675273;40.4387840485285
16;1249;"LOPEZ DE HOYOS - GRAN VIA DE HORTALEZA";"15/02/1991";444544.513100187;4479784.2100581;-3.65414286085024;40.4668829142413
16;451;"LOPEZ DE HOYOS - ANGEL LUIS DE LA HERRAN";"15/07/1971";444769.77837144;4480102.74875309;-3.65151356572124;40.4697674728318
16;679;"PLAZA SANTOS DE LA HUMOSA";"23/10/1975";444987.297578004;4480439.62041908;-3.6489770098656;40.4728166112098
6;110;"PSO. CASTELLANA - GRAL. PERON";"30/12/1963";441433.891849404;4478165.44736537;-3.69068335856019;40.4520869388129
16;1415;"SILVANO - JOSE DOMINGO RUS";"13/06/1995";446308.253260262;4479304.50745399;-3.63329873864187;40.4626773641959
21;1524;"AV. LOGROÑO - PAJARONES";"29/05/1998";450638.071291207;4480715.82117853;-3.58234058828133;40.4756598457488
6;1632;"AV. ASTURIAS - CAÑAVERAL - MAGNOLIAS";"21/06/2000";441199.943313258;4479939.29202535;-3.69360650620854;40.4680499649846
6;1631;"AV. ASTURIAS - SAN AQUILINO";"21/06/2000";441391.280359278;4479823.17973522;-3.69133892142293;40.4670174983461
15;1019;"POETA BLAS DE OTERO - FELIX RODRIGUEZ DE LA  FUENTE";"07/09/1981";444448.957263996;4474664.8789663;-3.65482225811442;40.4207589342736
16;1413;"AREQUIPA - C.O.E - P.P.";"30/05/1995";446235.980121244;4479963.76776995;-3.63420701663927;40.468611652273
3;1183;"DR. ESQUERDO - MONEDA";"05/12/1989";443190.307995019;4473969.46749761;-3.66959585021715;40.414409317196
11;1577;"VIA LUSITANA - VIANA";"27/04/1999";438924.564070345;4470684.2228816;-3.71955587612004;40.3845122020514
4;20;"ALCALA - AGUIRRE";"01/01/1960";442175.091904315;4474836.42277441;-3.68163986769236;40.4221493785676
6;983;"EDGAR NEVILLE - HERNANI";"09/01/1981";440896.578214855;4477718.54764921;-3.69697798291515;40.4480230399997
8;1091;"MONFORTE LEMOS - BOMBEROS";"05/01/1984";440750.672265412;4481252.79080488;-3.69902844167856;40.4798505539521
17;1263;"AV. VERBENA PALOMA - PAN Y TOROS";"24/04/1991";441002.669714477;4468034.11262732;-3.6948293039836;40.3607882777644
19;1001;"PASEO DE ARTILLEROS - SAN CIPRIANO";"12/04/1981";448326.452005317;4472801.35698147;-3.60896647362202;40.4042209476143
5;62;"AV. AMERICA - CARTAGENA";"01/01/1960";442885.635176197;4476723.65672269;-3.67343411117252;40.4391996150869
19;1898;"SAN CIPRIANO - CAÑOS DE SAN PEDRO";"03/08/2005";448898.699464464;4472757.23258396;-3.6022194195999;40.403858764726
6;792;"EDGAR NEVILLE - BASILICA";"01/01/1978";440912.039595258;4477898.22972245;-3.69681238519218;40.4496427932787
9;4588;"CUESTA SAN VICENTE-CADARSO";"19/05/2020";439435.587983138;4474780.05379836;-3.71392544041465;40.4214466890733
8;1847;"MONTECARMELO - MONASTERIO EL ESCORIAL";"08/11/2004";440798.705202206;4483988.99154104;-3.69871741071973;40.5045026698238
11;1069;"GRAL. RICARDOS - NTRA. SRA. LUZ";"09/02/1983";437018.208211839;4470516.62789631;-3.7419971459161;40.3828605054304
11;1913;"GRAL. RICARDOS - REINOSA";"11/11/2005";436903.36245724;4470455.76080679;-3.74334402432542;40.3823034986051
8;1824;"CNO. DE SANTIAGO - VILORIA DE LA RIOJA - AGES";"02/08/2004";442966.405819436;4483989.00920993;-3.6731350489047;40.5046546759646
13;728;"AV. ENTREVIAS - LA MANCHA";"06/06/1977";443233.936129487;4470338.60135216;-3.66875792863546;40.381703396216
13;964;"AV. ENTREVIAS - SERENA - BENAMEJI";"18/04/1980";443507.615833244;4470047.15017504;-3.66550809210768;40.3790964290341
9;1314;"AV. VICTORIA, 68 - P.P.";"18/03/1992";430032.110273029;4480333.59942445;-3.82537401259542;40.4707364119417
11;956;"NTRA. SRA. FATIMA - PINGÜINO";"26/03/1980";436429.442555076;4470152.98551628;-3.74889663831978;40.3795399441537
16;1774;"MAR DE LAS ANTILLAS - ABARZUZA - P.P.";"28/01/2004";445037.718577197;4480868.47332286;-3.64841940052699;40.4766832635297
5;819;"PSO. HABANA 208";"01/01/1978";442414.921749713;4479737.48962151;-3.67925724954579;40.4663171502586
15;2160;"CUESTA SAGRADO CORAZON - ACCESO M-30";"30/09/2013";443417.19297331;4479821.94015391;-3.66744304155775;40.4671467875547
14;2166;"AV. MORATALAZ 137- P.P.";"29/11/2013";444967.970661644;4473107.66172726;-3.64856992190944;40.4067651082442
7;4637;"TRAFALGAR -ALBURQUERQUE";"27/04/2021";440590.023740748;4475866.1789675;-3.70041956709921;40.4313142333174
1;4643;"PL. CORTES";"22/07/2021";440959.58631546;4474131.09823474;-3.69590177825497;40.4157101144171
18;4647;"STA. EUGENIA - FUENTESPINA - P.P.";"";448330.275322778;4470009.36248521;-3.60869490690031;40.3790689949554
14;4645;"HACIENDA PAVONES 174-204 - P.P.";"";445670.82229652;4472634.16834585;-3.64024666857474;40.4025457566758
16;4646;"MAR CASPIO - ARZUA - P.P.";"";445146.812223057;4480535.76017531;-3.64710366658596;40.4736932350159
20;2278;"AV. LUIS ARAGONES - ESTADIO";"16/09/2017";448809.898528981;4476547.00209147;-3.60357092094585;40.4379939978767
6;1939;"GTA. MONFORTE LEMOS";"08/03/2006";441577.52187757;4480665.84341153;-3.68921980374352;40.4746216803013
14;695;"ARROYO FONTARRON - ENCOMIENDA PALACIOS";"07/07/1976";445043.430574107;4472384.68885371;-3.6476182346761;40.4002571223798
16;1722;"AV. SAN LUIS - TOTANA";"23/07/2002";444638.23058455;4480358.78754612;-3.65308759538805;40.4720652365997
14;1747;"DR. GARCIA TAPIA - CARRIL BICI - P.P.";"30/04/2003";446936.608260356;4473048.15525979;-3.62536527656819;40.4063568433342
18;944;"TUNEL POZO TIO RAIMUNDO";"14/01/1980";444689.515788999;4469488.49915621;-3.65153711171395;40.3741430331813
15;1730;"ARTURO SORIA - BRIVIESCA";"29/10/2002";443554.657065796;4481399.67669548;-3.66596204824516;40.4813691037406
19;2011;"RIVAS - AV. PARQUE";"04/07/2007";450337.998125876;4471872.35949452;-3.58518937284548;40.3959742964513
5;148;"PSO. HABANA - MATEO INURRIA";"27/09/1965";442433.074595685;4479874.67816077;-3.6790555850681;40.4675542630057
5;630;"MEMORIAL 11 MARZO 2004 - CTE. FRANCO";"01/10/1974";443040.679069744;4479727.46640265;-3.67187557815776;40.4662699952813
20;1959;"SUECIA - PSO. GINEBRA (SUR)";"04/07/2006";448720.746080345;4474957.53180283;-3.60449381263262;40.4236695592365
8;2018;"PSO. CASTELLANA - LA PAZ";"31/07/2007";441838.78066576;4481227.27728308;-3.68618939103412;40.4796976437373
15;323;"VIRGEN PORTILLO - VIRGEN SAGRARIO";"09/10/1968";444819.33190767;4476535.03791025;-3.65061897764048;40.4376309998537
13;1311;"CONVENIO - PICO JAVALON";"05/03/1992";442946.620235562;4471503.5432136;-3.67224689425768;40.3921782419056
5;1712;"PADRE DAMIAN 37 - P.P.";"16/04/2002";441893.976485505;4479148.98749787;-3.68534787107748;40.460979395711
16;1060;"MOTA CUERVO 18 - P.P.";"21/06/1982";446228.623381627;4479535.63585026;-3.63425750977952;40.464754340738
8;1077;"MONFORTE LEMOS - COLEGIO PRINCIPE FELIPE";"06/05/1983";440613.9102517;4481269.46634309;-3.70064341858352;40.4799910040062
13;1097;"AV. ENTREVIAS - RENFE";"17/09/1984";442947.698724413;4471236.21503551;-3.67221024103903;40.3897700708766
16;2101;"INGENIERO EMILIO HERRERA - FUENTE DE LA MORA";"25/01/2010";444028.908818868;4481905.23258506;-3.66041164804397;40.4859554814038
11;1817;"AV. DE LA PESETA -  MARAVEDI";"29/07/2004";436497.430516885;4468295.05264253;-3.74791070747898;40.3628080250518
11;1790;"AV. DE LA PESETA - SALVADOR ALLENDE";"14/05/2004";435657.729349014;4468259.49302166;-3.75779600787946;40.3624233137525
9;862;"FRANCOS RODRIGUEZ - PIRINEOS";"01/01/1978";439301.312342737;4478913.13474496;-3.7159030073584;40.4586693983436
10;453;"OCAÑA - VALMOJADO";"28/07/1971";435464.403606757;4470915.54527706;-3.76034162957153;40.3863352173322
20;4564;"AV. DE ARCENTALES - MIGUEL YUSTE - PARQUE PARAISO";"04/11/2019";447274.218207947;4476009.4968734;-3.62163218791751;40.4330558841776
6;1617;"PSO. CASTELLANA - HNOS. PINZON";"15/02/2000";441404.799946334;4477837.87670883;-3.69099619580415;40.4491339869925
15;585;"VITAL AZA - LUIS RUIZ";"17/07/1973";445723.196665856;4476003.33358313;-3.63991699854027;40.4329005934519
1;31;"ALCALA - CEDACEROS";"01/01/1960";440730.848814855;4474400.85029778;-3.69862282319912;40.4181239125363
5;733;"AGUSTIN FOXA - VASCONCELOS";"20/06/1977";441923.193414568;4480217.93756953;-3.68510112602424;40.4706110004187
16;1312;"SANTA VIRGILIA - SANTA SUSANA";"12/03/1992";445250.820963022;4480921.44982038;-3.64591004330924;40.4771745777238
20;1981;"DEYANIRA - CAMPEZO";"09/02/2007";450529.071447719;4477048.09707589;-3.58334057382913;40.4426122353213
20;2016;"ARRASTARIA - SAMANIEGO";"20/07/2007";450304.277305988;4477510.01580099;-3.58602726072449;40.4467600877578
16;1299;"CRTA. ESTACION HORTALEZA - VIRGEN DEL CARMEN";"27/01/1992";444371.904876509;4480497.71288;-3.65624135520947;40.4732989477353
16;1268;"AV. VIRGEN DEL CARMEN - TOTANA";"22/05/1991";444507.032808703;4480526.81074714;-3.6546499036019;40.4735701144469
16;1729;"AV. SAN LUIS - LUIS BUITRAGO";"03/10/2002";444835.092656996;4480429.37769296;-3.65077154905578;40.4727142447268
19;1784;"MINERVA - AV. AURORA BOREAL";"29/04/2004";448807.158255745;4472222.25483294;-3.60325513645887;40.3990337002006
18;2052;"AV. ENSANCHE VALLECAS - GAVIA";"04/07/2008";447895.651801214;4469083.97351129;-3.61373906572833;40.3707053816261
18;2058;"AV. ENSANCHE VALLECAS - PUEBLANUEVA - P.P.";"12/09/2008";448082.513622284;4468970.85136212;-3.61152892080589;40.3696979563004
8;1821;"STO. DOMINGO DE LA CALZADA - CNO. DE SANTIAGO";"02/08/2004";443205.762864474;4484384.85175981;-3.6703457407658;40.5082370014066
9;1382;"ARROYO POZUELO - BARDEGUERAL";"12/10/1993";434550.657849322;4478147.86852822;-3.77185046070413;40.4514150930845
1;2185;"MEJIA LEQUERICA - BARCELO";"26/02/2014";440721.310684437;4475401.52453809;-3.69882852703403;40.4271377785916
2;200;"PSO. DELICIAS - CANARIAS";"09/11/1966";441121.232987596;4472593.58416397;-3.69385434062289;40.4018708666946
4;440;"GOYA - DR. ESQUERDO";"30/03/1971";443269.79490906;4475082.57250647;-3.66875831366216;40.4244421822831
5;2207;"GRAL. LOPEZ POZAS - FRANCISCO SUAREZ";"20/11/2014";441882.468903031;4479593.88060442;-3.68552433427284;40.4649863809965
13;1502;"AV. PABLO NERUDA - AV. PALOMERAS";"08/10/1997";445087.383429905;4470699.50407889;-3.64695501245015;40.3850788425785
13;1231;"AV. PABLO NERUDA - DE LOS LEONESES";"26/09/1990";444971.488406822;4470518.6655493;-3.648304732016;40.3834420893798
13;1542;"GLORIETA ASAMBLEA DE MADRID";"15/09/1998";443686.022227823;4470399.70985752;-3.66343766725248;40.3822845747531
14;1545;"ENCOMIENDA PALACIOS 158 - P.P.";"16/10/1998";445534.97651414;4472343.36628418;-3.64182257854533;40.3999171593347
6;2270;"JERONIMA LLORENTE -PAMPLONA";"06/07/2017";440116.404603634;4478523.7791502;-3.70625347309282;40.4552210631844
9;751;"OSA MAYOR - PL. ROLLO";"04/10/1977";433432.029820784;4479019.086134;-3.78513273517129;40.4591744017128
12;2094;"RAFAELA YBARRA - M-40";"01/12/2009";439370.138692957;4468482.25941982;-3.71409731715721;40.3647083214128
4;871;"O'DONNELL - LOPE RUEDA";"01/01/1978";442524.943989894;4474776.98370737;-3.67751071436727;40.4216381606604
14;599;"CNO. VINATEROS - ARROYO MEDIA LEGUA";"26/10/1973";444383.294878502;4473547.86413827;-3.65549856016073;40.4106918497627
8;1661;"ARZOBISPO MORCILLO - JULIO PALACIOS";"21/12/2000";441179.116362141;4481441.70278102;-3.69399150155414;40.4815828065332
6;2152;"PSO. CASTELLANA - MONFORTE LEMOS ";"14/02/2013";441772.241804334;4480714.09745483;-3.68692724703885;40.475070047069
8;2225;"CNO. GANAPANES - BECERREÁ";"25/08/2015";439414.597973253;4480307.33424789;-3.71470008734581;40.4712371366996
9;1315;"AV. OSA MAYOR, 5 - P.P.";"18/03/1992";434295.286358397;4479213.15583603;-3.77497207674398;40.4609913362339
13;1298;"AV. PABLO NERUDA - DE LOS ANDALUCES";"03/01/1992";445519.802355551;4471431.43632603;-3.641923357782;40.3917009378472
13;1246;"EL BOSCO - BENJAMIN PALENCIA";"12/02/1991";445488.453626002;4471736.96182437;-3.64231886026273;40.3944512505541
11;482;"NTRA. SRA. FATIMA - NTRA. SRA. LUZ";"09/12/1971";436601.565967827;4470677.71886928;-3.74692130046776;40.3842800857235
16;1921;"MOSCATELAR - PUERTO SANTA MARIA - P.P.";"18/01/2006";444826.885696906;4478702.5922123;-3.65071821820395;40.4571579621217
20;1894;"SOFIA - BUDAPEST";"02/08/2005";449009.81762189;4475347.5343867;-3.6011176142723;40.4272007188363
7;107;"ALMAGRO - ZURBANO - ZURBARAN";"28/09/1963";441163.818826394;4475668.86257731;-3.69363696416387;40.4295774993555
7;509;"ALMAGRO - MARQUES RISCAL";"17/05/1972";441240.915091652;4475777.47775126;-3.69273815690006;40.4305614054635
1;1843;"GENOVA - MONTE ESQUINZA - P.P.";"23/09/2004";441240.209144908;4475286.29619862;-3.69270107880384;40.4261365592469
13;696;"AV. PALOMERAS - PUERTO CARDOSO";"09/07/1976";444494.661585975;4470932.18037974;-3.65395803013851;40.3871356560386
13;736;"AV. PALOMERAS - PEDRO LABORDE";"14/07/1977";444834.703060002;4470834.41173039;-3.64994347620447;40.386277481872
13;1254;"CARLOS MARTIN ALVAREZ - JAVIER DE MIGUEL";"13/03/1991";443651.555484228;4471144.6284735;-3.66390958257203;40.388992914553
5;1191;"AV. PIO XII - MADRE DIOS";"09/03/1990";442668.186642388;4479265.81227139;-3.67622739208431;40.4620855852787
3;2265;"DR. ESQUERDO -RAFAEL SALAZAR";"05/04/2017";443202.394338163;4474091.31332887;-3.66946428089466;40.4155077949763
4;2279;"AZCONA - ARDEMANS";"28/09/2017";443060.729559015;4476071.917604;-3.67131131455961;40.4333404295483
5;1377;"ALFONSO XIII - TORPEDERO TUCUMAN";"07/07/1993";442835.699748218;4479065.18149543;-3.67423363829036;40.4602897529401
5;812;"ALFONSO XIII - PARAGUAY";"01/01/1978";443052.967897318;4479054.93286109;-3.67167028163274;40.4602123468225
5;1378;"ALFONSO XIII - STA. MARIA MAGDALENA";"07/07/1993";443222.925158473;4479034.7404694;-3.66966401913369;40.4600420744986
4;785;"DIEGO LEON - CASTELLO";"01/01/1978";442262.596612706;4476242.64153439;-3.68073614875845;40.4348233723034
6;2157;"PABLO IGLESIAS - JUAN XXIII";"12/04/2013";439715.633751397;4478062.77917724;-3.71093595867885;40.4510392173615
21;1466;"AV. LOGROÑO - BRIONES";"10/10/1996";450248.765460089;4479398.27580646;-3.58682981681302;40.4637673817251
1;427;"PL. TIRSO MOLINA - DR. CORTEZO";"28/10/1970";440270.294935944;4473776.81835274;-3.70399252592511;40.4124694089811
1;621;"CONCEPCION JERONIMA - DUQUE RIVAS";"01/06/1974";440065.201453687;4473937.72649919;-3.70642480505528;40.4139042025789
4;209;"ALCALA - GRAL. DIAZ PORLIER - FELIPE II";"06/03/1967";442553.934710926;4475053.45085853;-3.67719397295516;40.4241307203194
4;16;"ALCALA - GOYA";"01/01/1960";442676.337034906;4475126.46246543;-3.67575772985887;40.4247968885718
5;296;"LOPEZ HOYOS - MANTUANO ";"28/03/1968";442852.374778985;4477298.99241298;-3.67387801256349;40.4443802350451
13;1096;"AV. ENTREVIAS - MENDEZ ALVARO";"17/09/1984";442652.686019063;4471464.23575198;-3.67570648654728;40.3918039528703
9;573;"PTE. FRANCESES - AV. VALLADOLID";"08/06/1973";437698.733393471;4476208.47070549;-3.73453766668722;40.4341861989167
4;1266;"AZCONA - VILLAFRANCA";"14/05/1991";443532.71193079;4476366.70146513;-3.6657732149005;40.436028171512
7;1522;"CEA BERMUDEZ - GAZTAMBIDE";"29/04/1998";439341.604659837;4476744.31733835;-3.71522066438473;40.4391347693661
1;892;"AMANIEL - NOVICIADO";"07/11/1978";439834.182072403;4475254.82400686;-3.70927213016622;40.4257525493305
8;1799;"VALLE DE MENA - JUAN ANDRES";"29/06/2004";438717.718949802;4480385.87003266;-3.72292784092023;40.471893492555
19;1935;"MINERVA - TITANIO";"07/03/2006";449023.367828367;4472515.31948105;-3.60073092883289;40.4016870898433
10;1356;"CJAL. FRANCISCO JOSE JIMENEZ M. - ALHAMBRA";"23/12/1992";436808.686336334;4472496.50961764;-3.74466179684424;40.4006802653731
10;1398;"CJAL. FRANCISCO JOSE JIMENEZ M. - HURTUMPASCUAL";"23/11/1994";436941.590716685;4472522.1665188;-3.74309828581312;40.4009214686494
7;2220;"PSO. CASTELLANA - PEDRO DE VALDIVIA - P.P.";"22/07/2015";441419.637548644;4476748.67555625;-3.69072078421279;40.4393230152356
6;1987;"MARQUES VIANA - CEUTA - P.P.";"02/04/2007";440696.085506836;4479180.11790499;-3.69947865365658;40.4611752007228
9;1324;"SINESIO DELGADO - NAVALPERAL";"12/05/1992";438173.60254082;4479070.24706266;-3.72921792897157;40.4600015855065
9;387;"SINESIO DELGADO - DEHESA VILLA";"12/11/1969";438118.794968219;4478671.99892245;-3.72982548918697;40.4564099452361
9;978;"AV. COMPLUTENSE - PARANINFO - ANTONIO NOVAIS";"17/10/1980";438266.419769109;4477765.27452556;-3.7279963829319;40.4482528174916
20;10025;"SOFIA - JULIA GARCIA BOUTAN";"20/08/2020";448941.908420556;4475741.58884565;-3.60194979642563;40.4307464464641
2;1740;"PSO. SANTA MARIA CABEZA - MARTIN SOLER";"30/12/2002";440795.682215443;4472688.60824543;-3.69769934899714;40.4027038077246
2;637;"PTE. PRAGA - M-30 INTERIOR ENTRADA";"11/11/1974";440299.187406618;4471973.67692875;-3.70348288373742;40.3962278987149
6;795;"GRAL. PERON - AVILA - INFANTA MERCEDES";"01/01/1978";440706.154035524;4478286.06652499;-3.69927639635995;40.4531219320007
6;1714;"PSO. CASTELLANA - RAFAEL SALGADO - P.P.";"12/06/2002";441461.897912345;4478398.40239233;-3.69037457710672;40.4541874730345
13;1084;"AV. ENTREVIAS - VILLACARRILLO - P.P.";"14/11/1983";443832.158524765;4469818.52596777;-3.66166491284941;40.3770587807124
5;1309;"ALBERTO ALCOCER - VICTOR ANDRES BELAUNDE";"28/02/1992";442324.097265501;4478885.15843987;-3.68025105700334;40.4586326717848
10;567;"VIA CARPETANA - LAGUNA";"27/04/1973";437001.151392164;4471521.59196834;-3.74229746485007;40.3919123749971
10;767;"CEBREROS - CONEX. LUCERO";"08/11/1977";436537.389463487;4472927.06108332;-3.74790149306321;40.4045382151717
18;2106;"AV. SUERTES - RAFAEL LEON";"12/05/2010";449110.76590632;4468674.13409605;-3.59939423217497;40.367088316468
7;493;"GUZMAN EL BUENO - RODRIGUEZ SAN PEDRO";"23/02/1972";439488.455056658;4475930.02015388;-3.71341174740393;40.4318099348483
13;534;"AV. DE LA ALBUFERA - FERNANDO PRIMO DE RIVERA";"09/11/1972";443562.17451029;4471935.66390059;-3.6650327223782;40.396112971256
13;537;"AV. DE LA ALBUFERA - PAYASO FOFO";"15/11/1972";444085.516944111;4471566.47845233;-3.65883391069556;40.392822431717
13;694;"AV. DE LA ALBUFERA - AV. BUENOS AIRES";"06/07/1976";444524.685454498;4471421.65159298;-3.65364694393547;40.3915471099472
7;84;"JOSE ABASCAL - ZURBANO";"01/01/1960";441234.720134774;4476619.08173092;-3.69288900777524;40.4381425274785
15;532;"JOSE DEL HIERRO - MISTERIOS";"28/10/1972";445533.870771138;4476901.92940048;-3.6422260174932;40.4409832657371
18;1753;"GONZALEZ DAVILA - LUIS I - P.P.";"23/06/2003";445740.378986373;4469773.18951621;-3.63918330255601;40.3767767853845
20;569;"INSTITUCION LIBRE ENSEÑANZA - POBLADURA VALLE";"22/05/1973";446846.463907618;4474802.93639106;-3.62657420781729;40.4221592428707
20;681;"INSTITUCION LIBRE ENSEÑANZA - VILLAESCUSA";"05/12/1975";446948.961110234;4474616.45163984;-3.62535048160912;40.420485816378
20;1156;"PLAZA ALSACIA  - FUENTE CARRANTONA - GUADALAJARA";"13/11/1987";447096.348016553;4474310.1186224;-3.62358774360523;40.4177355641271
18;538;"SAN JAIME - PUERTO PILAS";"15/11/1972";446725.403588387;4470045.89516293;-3.62760308451215;40.3792970510471
13;452;"PUERTO BALBARAN - ESTACION - P.P.";"21/07/1971";444297.224360804;4469748.98537513;-3.65618063764871;40.3764635302904
3;1345;"ALFONSO XII - MONTALBAN";"04/11/1992";441558.299299799;4474380.83670899;-3.68886825668409;40.4180021409939
15;1055;"AV. DAROCA - VEREDA DEL CARMEN";"02/04/1982";444715.246230948;4475600.68849087;-3.65176486986756;40.4292069608949
16;2031;"AV. LOGROÑO - M-40 - P.P.";"19/10/2007";448632.007565695;4478147.32751129;-3.60579770359026;40.452399725247
11;737;"JOAQUIN TURINA - ROA P.P.";"20/07/1977";436071.807565704;4469376.27148806;-3.75303153199498;40.3725156061442
19;706;"SAN CIPRIANO - LAGO LEMAN";"19/08/1976";448629.636041442;4472777.93386563;-3.60539178587938;40.4040286981913
19;1003;"PSO.  ARTILLEROS - CALAHORRA - VILLAJIMENA";"12/04/1981";448285.98492998;4473194.85044365;-3.60947532168219;40.4077632832092
18;2044;"GRAN VIA DEL ESTE - GTA.";"29/02/2008";447292.048342177;4470602.19921425;-3.62097409811763;40.3843446478558
13;2045;"CTRA. VICALVARO VALLECAS - BRUNO ABUNDEZ";"21/08/2013";446698.429171037;4470473.98772207;-3.62795664826774;40.3831518687883
7;213;"FERNANDEZ DE LOS RIOS - ISAAC PERAL";"21/03/1967";439081.392124404;4476345.5299839;-3.71825036001012;40.4355233073704
16;2263;"NICETO ALCALA ZAMORA 81 - P.P.";"15/03/2017";444478.957868258;4483256.18439747;-3.65522014439198;40.4981556752488
10;928;"SESEÑA, 28 - P.P.";"23/10/1979";435442.306440617;4472284.57706791;-3.76074072708334;40.3986662836822
13;1085;"PEÑA PRIETA 54 - P.P.";"09/12/1983";443558.002055914;4472550.73810828;-3.66513641394066;40.4016536286714
4;867;"JORGE JUAN - MAIQUEZ - LOMBIA";"01/01/1978";442931.888376141;4474949.11724258;-3.67272945362101;40.4232168390394
20;1153;"AV. CANILLEJAS A VICALVARO - POBLADURA VALLE";"29/10/1987";448139.826991653;4475328.70627416;-3.6113717524431;40.4269773244767
20;717;"AV. GUADALAJARA - AV. CANILLEJAS A VICALVARO";"28/01/1977";448137.752993508;4474863.79239525;-3.61135827953451;40.422788960152
16;4580;"FCO. PI Y MARGALL - ISABEL CLARA EUGENIA";"04/09/2020";444984.827305739;4481943.83141059;-3.64913665962744;40.4863670941782
1;30;"ALCALA - GRAN VIA";"01/01/1960";440890.705771974;4474465.17044136;-3.69674465233629;40.418714709267
1;45;"GRAN VIA - SAN BERNARDO";"01/01/1960";439943.807067865;4474789.55065789;-3.70793595212586;40.4215690772657
9;2137;"QUINTANA - MARTIN DE LOS HEROS";"12/07/2012";439197.39872079;4475523.48268763;-3.71680406833739;40.4281264475771
6;1480;"FRANCOS RODRIGUEZ - NUMANCIA";"21/01/1997";439820.172375554;4478738.2281077;-3.70976724373336;40.4571315073814
6;1486;"NUMANCIA - ALEJANDRO RODRIGUEZ - P.P.";"04/04/1997";439729.482579628;4478596.69673176;-3.71082333362159;40.4558499645799
4;465;"AV. BRUSELAS - BIARRITZ - BRESCIA";"21/10/1971";443660.842472595;4476425.88182789;-3.66426784487138;40.4365699885397
4;691;"AV. BRASILIA - MARTINEZ IZQUIERDO";"02/07/1976";443936.625400708;4476280.23475917;-3.6610035777007;40.4352765608709
4;1062;"AV. TOREROS - ROBERTO DOMINGO";"07/09/1982";443893.11599246;4476075.77590718;-3.6614984834;40.4334317545067
12;1203;"AV. POBLADOS - GUETARIA";"11/06/1990";439249.042363371;4469492.39750642;-3.71561972814385;40.3737993580252
10;1171;"VALMOJADO - CONEX. CAMARENA";"01/12/1988";435605.87972167;4471182.3275509;-3.75870190144264;40.3887494475801
11;2066;"AV. ABRANTES - PORTALEGRE";"13/11/2008";438564.376583526;4470632.07287089;-3.72379405051198;40.3840159281623
9;886;"OSA MAYOR 98 - P.P.";"18/07/1978";433265.222467581;4479047.07663285;-3.78710290342681;40.4594131675251
8;1458;"MELCHOR FERNANDEZ ALMAGRO - VILLA MARIN";"20/08/1996";440746.234501294;4481021.05449087;-3.6990591407898;40.477762667783
11;753;"AV. ABRANTES - BESOLLA";"07/10/1977";437658.114310121;4469735.51490148;-3.7343825021743;40.3758719973042
8;1639;"ARROYO DEL MONTE P.P.";"28/06/2000";438390.470852605;4482331.29242441;-3.72697702173797;40.4893942826157
12;1169;"MARCELO USERA - SAN ANTONIO PADUA";"20/10/1988";440419.922834455;4470894.1995347;-3.70195932010681;40.3865120574482
12;1879;"MANUEL NOYA - SAN NICOMEDES";"23/03/2005";439530.715653372;4471044.31913063;-3.7124492505404;40.3878003434065
16;1449;"MOTA CUERVO 70 - P.P.";"15/02/1996";446441.201464741;4479543.00308456;-3.63175082267545;40.4648344397733
9;4599;"VENTURA RODRIGUEZ -MARTIN HEROS-TUTOR";"12/09/2020";439452.295544215;4475215.36495419;-3.71376995840854;40.4253693799632
10;1427;"PSO. ERMITA SANTO, 31 - P.P.";"26/07/1995";438540.055766825;4473203.62004852;-3.72432876471042;40.4071798247935
