id_local,desc_distrito_local,desc_barrio_local,direccion,id_direccion,Cod_Postal,coordenada_x_local,id_coordenadas,coordenada_y_local,desc_situacion_local,rotulo,desc_periodo_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,desc_ubicacion_terraza,hora_ini_LJ_es,hora_fin_LJ_es,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_es,hora_fin_VS_es,hora_ini_VS_ra,hora_fin_VS_ra,mesas_es,mesas_ra
270453565,VICALVARO,VALDEBERNARDO,46 BULEVAR INDALECIO PRIETO,46_BULEVAR_INDALECIO_PRIETO,28032,"447075,54","447075,54-4471868,44","4471868,44",Cerrado,TABERNA LA ERA,Estacional,Abierta,"32,4",,Acera,10:00:00,1:00:00,,,10:00:00,2:30:00,,,10,
270306989,SALAMANCA,GUINDALERA,2 CALLE BRESCIA,2_CALLE_BRESCIA,28028,"443621,58","443621,58-4476402,49","4476402,49",Abierto,MEMPHIS COCKTAIL BAR,Anual,Abierta,"31,05","31,05",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,8,8
270360388,SALAMANCA,GUINDALERA,4 GLORIETA CAMPANAR,4_GLORIETA_CAMPANAR,28028,"443398,58","443398,58-4475827,5","4475827,5",Abierto,CAFETERA JARA,Anual,Abierta,"17,62","17,62",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,9,9
270507681,SALAMANCA,GOYA,140 CALLE ALCALA,140_CALLE_ALCALA,28009,"443155,58","443155,58-4475394,5","4475394,5",Abierto,CAFETERIA NUMAR,Anual,Abierta,"16,22","16,22",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,8,8
270440167,SALAMANCA,GOYA,10 AVENIDA FELIPE II,10_AVENIDA_FELIPE_II,28009,"442620,58","442620,58-4475018,51","4475018,51",Abierto,CAFETERIA EL TREBOL,Anual,Abierta,"45,85","45,85",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,29,29
280071074,CIUDAD-LINEAL,VENTAS,12 AVENIDA MARQUES DE CORBERA,12_AVENIDA_MARQUES_DE_CORBERA,28017,"444390,57","444390,57-4474897,48","4474897,48",Abierto,CAFETERIA D´TOMAS,Estacional,Abierta,"10,08",,Acera,8:00:00,1:30:00,,,8:00:00,1:30:00,,,7,
270171390,CIUDAD-LINEAL,QUINTANA,50 CALLE JOSE DEL HIERRO,50_CALLE_JOSE_DEL_HIERRO,28027,"445378,57","445378,57-4476797,47","4476797,47",Abierto,CAFETERIA BARREDA,Estacional,Abierta,"12,24",,Acera,8:00:00,1:30:00,,,8:00:00,1:30:00,,,6,
50001969,CHAMARTIN,CASTILLA,274 PASEO CASTELLANA,274_PASEO_CASTELLANA,28046,"441808,61","441808,61-4480633,53","4480633,53",Abierto,RODILLA,Anual,Abierta,"35,4","35,4",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,12,12
270017643,ARGANZUELA,PALOS-DE-MOGUER,34 PASEO SANTA MARIA DE LA CABEZA,34_PASEO_SANTA_MARIA_DE_LA_CABEZA,28045,"440916,58","440916,58-4472888,52","4472888,52",Abierto,CERVECERÍA MAVI,Anual,Abierta,"35,1","35,1",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,10,10
270193865,ARGANZUELA,PALOS-DE-MOGUER,56 PASEO SANTA MARIA DE LA CABEZA,56_PASEO_SANTA_MARIA_DE_LA_CABEZA,28045,"440728,59","440728,59-4472625,52","4472625,52",Abierto,CERVECERIA HAVANA BLUES,Anual,Abierta,"41,16","41,16",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,12,12
270054570,ARGANZUELA,ACACIAS,2 RONDA TOLEDO,2_RONDA_TOLEDO,28005,"439673,59","439673,59-4473101,53","4473101,53",Abierto,BAR EL PESCADOR CERVECERIA,Anual,Abierta,"45,29","45,29",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,14,14
20001073,ARGANZUELA,CHOPERA,15 CALLE TORRES MIRANDA,15_CALLE_TORRES_MIRANDA,28045,"440598,58","440598,58-4472172,52","4472172,52",Abierto,CAFETERIA TRANSMONTANO,Anual,Abierta,"10,4","10,4",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,4,4
270405399,ARGANZUELA,PALOS-DE-MOGUER,10 CALLE TORTOSA,10_CALLE_TORTOSA,28045,"441274,58","441274,58-4473055,52","4473055,52",Abierto,ARROCERIA PUERTA DE ATOCHA,Anual,Abierta,"16,48","16,48",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,8,8
20000492,ARGANZUELA,IMPERIAL,47 PASEO VIRGEN DEL PUERTO,47_PASEO_VIRGEN_DEL_PUERTO,28005,"438821,6","438821,6-4473410,54","4473410,54",Abierto,POR DEFINIR,Anual,Abierta,"25,92","25,92",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,8,8
270531806,ARGANZUELA,IMPERIAL,61 PASEO VIRGEN DEL PUERTO,61_PASEO_VIRGEN_DEL_PUERTO,28005,"438733,6","438733,6-4472973,54","4472973,54",Abierto,LA ESQUINA DEL CALDERON,Anual,Abierta,"24,93","24,93",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,8,8
20000708,ARGANZUELA,ACACIAS,15 PASEO YESERIAS,15_PASEO_YESERIAS,28005,"439701,59","439701,59-4472413,53","4472413,53",Abierto,TABERNA FANTASTICA,Anual,Abierta,"59,95","28,45",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,19,9
270378436,ARGANZUELA,ACACIAS,33 PASEO YESERIAS,33_PASEO_YESERIAS,28005,"439886,59","439886,59-4472225,53","4472225,53",Abierto,CAFE DOMAR,Anual,Abierta,"16,38","16,38",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,7,7
270543893,VILLA-DE-VALLECAS,CASCO-H.VALLECAS,5 CALLE CULLA,5_CALLE_CULLA,28031,"447432,52","447432,52-4468996,43","4468996,43",Abierto,BAR LAS TAPAS,Anual,Abierta,"51,84","51,84",Bulevar,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,16,16
270482945,FUENCARRAL-EL-PARDO,VALVERDE,17 AVENIDA CAMPO DE CALATRAVA,17_AVENIDA_CAMPO_DE_CALATRAVA,28034,"441447,63","441447,63-4483580,55","4483580,55",Abierto,SECABE CERVECERIA,Estacional,Abierta,"25,92",,Calle peatonal,10:00:00,1:00:00,,,10:00:00,2:30:00,,,8,
270543037,FUENCARRAL-EL-PARDO,VALVERDE,21 CALLE TOQUES,21_CALLE_TOQUES,28050,"443418,63","443418,63-4484493,52","4484493,52",Abierto,GOIKO GRILL,Anual,Abierta,"40,74","40,74",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,11,11
270488117,SALAMANCA,GOYA,53 CALLE O'DONNELL,53_CALLE_O'DONNELL,28009,"442990,58","442990,58-4474755,5","4474755,5",Abierto,JACARANDA,Estacional,Abierta,"14,62","13,59",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,6,6
270225437,SALAMANCA,GUINDALERA,1 CALLE BIARRITZ,1_CALLE_BIARRITZ,28028,"443664,58","443664,58-4476298,49","4476298,49",Abierto,CAFETERIA CERVECERIA BIARRITZ,Anual,Abierta,"28,58","28,58",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,7,7
140000447,MORATALAZ,PAVONES,24 CALLE VALDEBERNARDO,24_CALLE_VALDEBERNARDO,28030,"446428,55","446428,55-4472697,45","4472697,45",Abierto,BAR CASA MANOLO,Estacional,Abierta,"80,8",,Acera,10:00:00,0:00:00,,,10:00:00,1:00:00,,,14,
110001307,CARABANCHEL,VISTA-ALEGRE,86 AVENIDA NUESTRA SEÑORA DE FATIMA,86_AVENIDA_NUESTRA_SEÑORA_DE_FATIMA,28047,"436483,6","436483,6-4470374,55","4470374,55",Abierto,PASAME LA HOOKAH,Anual,Abierta,"95,95","95,95",Superficie en parcela privada,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,14,14
270087195,CHAMARTIN,EL-VISO,111 CALLE PRINCIPE DE VERGARA,111_CALLE_PRINCIPE_DE_VERGARA,28002,"442401,59","442401,59-4476815,51","4476815,51",Abierto,PUB FANNY,Anual,Abierta,"12,32","12,32",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,8,8
170000823,VILLAVERDE,LOS-ROSALES,60 CALLE JUAN JOSE MARTINEZ SECO,60_CALLE_JUAN_JOSE_MARTINEZ_SECO,28021,"441672,53","441672,53-4467011,5","4467011,5",Abierto,RESTAURANTE CHINO PROSPERIDAD II,Estacional,Abierta,"32,76",,Plaza peatonal,10:00:00,0:00:00,,,10:00:00,0:00:00,,,14,
270419423,SALAMANCA,GOYA,12 AVENIDA FELIPE II,12_AVENIDA_FELIPE_II,28009,"442636,58","442636,58-4475017,51","4475017,51",Abierto,CAFE Y TE,Anual,Abierta,"26,62","26,62",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,7,7
270454744,MORATALAZ,MARROQUINA,50 CALLE ARROYO DE LAS PILILLAS,50_CALLE_ARROYO_DE_LAS_PILILLAS,28030,"444713,56","444713,56-4473266,47","4473266,47",Abierto,BAR JANDRO,Estacional,Abierta,"18,96",,Acera,10:00:00,0:00:00,,,10:00:00,1:00:00,,,6,
270137940,MONCLOA-ARAVACA,VALDEZARZA,44 CALLE VALDERREY,44_CALLE_VALDERREY,28035,"438956,62","438956,62-4479924,56","4479924,56",Abierto,PLANETA SACONIA,Estacional,Abierta,"15,75",,Acera,10:00:00,1:00:00,,,10:00:00,2:30:00,,,9,
270346193,LATINA,LAS-AGUILAS,10 CALLE GUAREÑA,10_CALLE_GUAREÑA,28044,"434984,62","434984,62-4471088,57","4471088,57",Abierto,RESTAURANTE CHINO GUANG ZHOU,Anual,Abierta,37,37,Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,9,9
280043793,LATINA,LAS-AGUILAS,12 CALLE GUAREÑA,12_CALLE_GUAREÑA,28044,"434988,62","434988,62-4471072,57","4471072,57",Abierto,CASA CORONEL,Anual,Abierta,35,35,Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,20,20
270549648,LATINA,LAS-AGUILAS,4 CALLE GARAPALO,4_CALLE_GARAPALO,28044,"435252,61","435252,61-4470159,56","4470159,56",Abierto,BAR LOS XURROS,Estacional,Abierta,"25,6",,Acera,10:00:00,2:00:00,,,10:00:00,2:30:00,,,7,
100001174,LATINA,LAS-AGUILAS,8 CALLE GUAREÑA,8_CALLE_GUAREÑA,28044,"434976,62","434976,62-4471124,57","4471124,57",Abierto,24 CAMPANA,Estacional,Abierta,"33,3",,Acera,10:00:00,0:00:00,,,10:00:00,0:30:00,,,11,
280041320,LATINA,PUERTA-DEL-ANGEL,33 PASEO EXTREMADURA,33_PASEO_EXTREMADURA,28011,"438169,6","438169,6-4473893,55","4473893,55",Abierto,RÓTULO NO INFORMADO,Anual,Abierta,"12,75","12,75",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,4,4
270402083,CARABANCHEL,BUENAVISTA,1 CALLE JOSE JORDAN,1_CALLE_JOSE_JORDAN,28044,"435647,6","435647,6-4469405,56","4469405,56",Abierto,BAR MONTIJO,Anual,Abierta,"20,88","11,6",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,7,7
40000735,SALAMANCA,GOYA,53 CALLE O'DONNELL,53_CALLE_O'DONNELL,28009,"442961,58","442961,58-4474757,5","4474757,5",Abierto,RODILLA,Anual,Abierta,"14,58","14,58",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,5,5
20001084,ARGANZUELA,ACACIAS,88 PASEO SANTA MARIA DE LA CABEZA,88_PASEO_SANTA_MARIA_DE_LA_CABEZA,28045,"440411,59","440411,59-4472179,52","4472179,52",Abierto,EL VIEJO MADRID,Anual,Abierta,"58,31","58,31",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,18,18
280016582,ARGANZUELA,IMPERIAL,22 RONDA SEGOVIA,22_RONDA_SEGOVIA,28005,"439215,6","439215,6-4473328,54","4473328,54",Abierto,OFICINAS PRIVADAS DE GESTION EMPRESA,Estacional,Abierta,"14,58","38,13",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,7,10
20001786,ARGANZUELA,ACACIAS,18 RONDA TOLEDO,18_RONDA_TOLEDO,28005,"439978,59","439978,59-4473025,53","4473025,53",Abierto,CAFETERIA RONDA DE TOLEDO,Anual,Abierta,"14,4","14,4",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,9,0
270413162,ARGANZUELA,CHOPERA,5 PLAZA GENERAL MAROTO,5_PLAZA_GENERAL_MAROTO,28045,"440775,58","440775,58-4471650,52","4471650,52",Abierto,VENTA MATADERO,Anual,Abierta,"108,1","108,1",Plaza peatonal,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,21,21
280044139,MONCLOA-ARAVACA,ARGUELLES,30 CUESTA SAN VICENTE,30_CUESTA_SAN_VICENTE,28008,"439199,6","439199,6-4474675,54","4474675,54",Abierto,BULEVART,Anual,Abierta,"20,88","20,88",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,7,7
280056405,PUENTE-DE-VALLECAS,NUMANCIA,4 CALLE JOSEFA DIAZ,4_CALLE_JOSEFA_DIAZ,28038,"444161,56","444161,56-4471628,48","4471628,48",Abierto,BAR SEYDA,Anual,Abierta,"29,52","29,52",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,8,8
270490207,USERA,ORCASUR,1 CALLE INDALECIO FERNANDEZ,1_CALLE_INDALECIO_FERNANDEZ,28041,"440978,57","440978,57-4470235,52","4470235,52",Abierto,EL RINCON DE CRUZ BLANCA,Anual,Abierta,"242,23","242,23",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,38,30
280049588,USERA,ORCASITAS,5 CALLE GRAN AVENIDA,5_CALLE_GRAN_AVENIDA,28041,"439737,57","439737,57-4469036,52","4469036,52",Abierto,JORDAN CAFE BAR,Anual,Abierta,"188,89","188,89",Zona de estacionamiento,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,31,21
270190399,BARAJAS,CASCO-H.BARAJAS,148 AVENIDA LOGROÑO,148_AVENIDA_LOGROÑO,28042,"450670,58","450670,58-4480528,4","4480528,4",Abierto,SALON DE JUEGOS,Estacional,Abierta,"24,3",,Acera,10:00:00,1:00:00,,,10:00:00,2:30:00,,,9,
285001213,CENTRO,PALACIO,63 CALLE GRAN VIA,63_CALLE_GRAN_VIA,28013,"439781,6","439781,6-4474897,53","4474897,53",Abierto,100 MONTADITOS,Anual,Abierta,"10,2","10,2",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,5,5
270532418,CENTRO,UNIVERSIDAD,8 CALLE DESENGAÑO,8_CALLE_DESENGAÑO,28004,"440382,59","440382,59-4474696,53","4474696,53",Abierto,LA CUEVA DEL PINTXO,Anual,Abierta,"10,26","10,26",Acera,10:00:00,0:00:00,10:00:00,23:00:00,10:00:00,1:30:00,10:00:00,23:00:00,4,4
270541825,CIUDAD-LINEAL,COSTILLARES,3 CALLE CALERUEGA,3_CALLE_CALERUEGA,28033,"443284,6","443284,6-4480908,51","4480908,51",Abierto,SOCCER,Anual,Abierta,"29,94","14,93",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,16,8
270472400,VILLAVERDE,BUTARQUE,9 CALLE EDUARDO MARISTANY,9_CALLE_EDUARDO_MARISTANY,28021,"442002,53","442002,53-4467147,5","4467147,5",Abierto,CAFETERIA LOS ALPES,Anual,Abierta,"22,14","22,14",Acera,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,6,6
270526036,RETIRO,PACIFICO,10 CALLE CARIDAD,10_CALLE_CARIDAD,28007,"442695,57","442695,57-4472602,5","4472602,5",Abierto,LA PIPARRA,Anual,Abierta,"22,96","22,96",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,3,3
270060296,RETIRO,PACIFICO,40 CALLE CAVANILLES,40_CALLE_CAVANILLES,28007,"442720,57","442720,57-4472974,5","4472974,5",Abierto,BODEGUITA DONDE SIEMPRE,Anual,Abierta,"45,98","45,98",Zona de estacionamiento,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,8,8
270159594,PUENTE-DE-VALLECAS,SAN-DIEGO,58 CALLE CARLOS MARTIN ALVAREZ,58_CALLE_CARLOS_MARTIN_ALVAREZ,28018,"443558,56","443558,56-4471008,49","4471008,49",Abierto,LA CRUZ BLANCA,Anual,Abierta,"132,55","132,55",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,38,38
280074088,CIUDAD-LINEAL,SAN-PASCUAL,7 CALLE TORRELAGUNA,7_CALLE_TORRELAGUNA,28027,"444825,58","444825,58-4476885,48","4476885,48",Abierto,LOS PAJARITOS,Anual,Abierta,"43,2","43,2",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,12,12
140000189,MORATALAZ,MARROQUINA,11 PASAJE ORUSCO,11_PASAJE_ORUSCO,28030,"446471,55","446471,55-4473327,45","4473327,45",Abierto,LAS VEGAS,Anual,Abierta,"16,38","16,38",Acera,10:00:00,0:00:00,10:00:00,23:00:00,10:00:00,1:00:00,0:00:00,23:00:00,7,7
90001120,MONCLOA-ARAVACA,CASA-DE-CAMPO,16 PASEO FLORIDA,16_PASEO_FLORIDA,28008,"438655,61","438655,61-4474975,55","4474975,55",Abierto,EL UROGALLO,Anual,Abierta,"108,6","108,6",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,57,57
270397662,SALAMANCA,GUINDALERA,28 AVENIDA TOREROS,28_AVENIDA_TOREROS,28028,"443485,58","443485,58-4475941,49","4475941,49",Abierto,CAFETERIA GOMEZ,Estacional,Abierta,"16,2","16,2",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,5,
270076664,SALAMANCA,GUINDALERA,39 AVENIDA TOREROS,39_AVENIDA_TOREROS,28028,"443343,58","443343,58-4475952,5","4475952,5",Abierto,CERVECERIA EL RUEDO,Anual,Abierta,"42,47","42,47",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,10,0
40001898,SALAMANCA,RECOLETOS,1 CALLE VILLALAR,1_CALLE_VILLALAR,28001,"441443,59","441443,59-4474676,52","4474676,52",Abierto,ANELL,Anual,Abierta,"58,74","58,74",Acera,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,15,15
270531187,SALAMANCA,RECOLETOS,41 CALLE VELAZQUEZ,41_CALLE_VELAZQUEZ,28001,"441960,58","441960,58-4475321,51","4475321,51",Abierto,GIANGROSSI,Anual,Abierta,"24,8","11,2",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,10,10
270515016,SALAMANCA,RECOLETOS,33 CALLE VELAZQUEZ,33_CALLE_VELAZQUEZ,28001,"441929,58","441929,58-4475194,52","4475194,52",Abierto,HOTEL ADLER,Anual,Abierta,"11,4","11,4",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,6,6
50000773,CHAMARTIN,NUEVA-ESPAÑA,13 CALLE COSTA RICA,13_CALLE_COSTA_RICA,28016,"442841,59","442841,59-4478894,51","4478894,51",Abierto,RESTAURANTE KANBEY,Anual,Abierta,"48,58","25,92",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,8,8
270096974,CHAMARTIN,CASTILLA,9 CALLE RAFAEL HERRERA,9_CALLE_RAFAEL_HERRERA,28036,"441917,6","441917,6-4479908,53","4479908,53",Abierto,CAFETERIA RESTAURANTE LA CASCADA,Estacional,Abierta,"9,45",,Acera,10:00:00,1:00:00,,,10:00:00,2:30:00,,,6,
285006678,CHAMARTIN,PROSPERIDAD,5 CALLE LUIS DE SALAZAR,5_CALLE_LUIS_DE_SALAZAR,28002,"443468,59","443468,59-4477645,5","4477645,5",Abierto,BAR,Anual,Abierta,"87,6","87,6",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,19,19
50000903,CHAMARTIN,NUEVA-ESPAÑA,291 CALLE PRINCIPE DE VERGARA,291_CALLE_PRINCIPE_DE_VERGARA,28016,"442608,6","442608,6-4479037,51","4479037,51",Abierto,EL ENFRIADOR CERVECERIA,Anual,Abierta,81,"17,13",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,36,5
280021158,CHAMARTIN,EL-VISO,25 PASEO LA HABANA,25_PASEO_LA_HABANA,28036,"441763,6","441763,6-4478062,52","4478062,52",Abierto,HAVANA 25,Anual,Abierta,"14,4","14,4",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,8,8
50000198,CHAMARTIN,EL-VISO,6 CALLE MARCELIANO SANTA MARIA,6_CALLE_MARCELIANO_SANTA_MARIA,28036,"441628,6","441628,6-4478044,52","4478044,52",Abierto,QUINTA',Estacional,Abierta,30,,Bulevar,10:00:00,1:00:00,,,10:00:00,2:30:00,,,8,
270544162,CHAMARTIN,HISPANOAMERICA,2 CALLE COSTA RICA,2_CALLE_COSTA_RICA,28016,"442539,6","442539,6-4478859,51","4478859,51",Abierto,UDABERRI,Anual,Abierta,"49,95","49,95",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,10,14
285007723,CHAMARTIN,CASTILLA,21 CALLE CONDE DE TORRALBA,21_CALLE_CONDE_DE_TORRALBA,28046,"441976,61","441976,61-4481257,53","4481257,53",Abierto,BAR HOGAR,Anual,Abierta,"28,16","28,16",Plaza peatonal,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,7,7
270191274,SALAMANCA,CASTELLANA,29 CALLE JOSE ORTEGA Y GASSET,29_CALLE_JOSE_ORTEGA_Y_GASSET,28006,"442032,59","442032,59-4475764,51","4475764,51",Abierto,VIPS,Anual,Abierta,"79,4","79,4",Acera,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,19,19
280018455,ARGANZUELA,LEGAZPI,3 CALLE PLOMO,3_CALLE_PLOMO,28045,"441492,58","441492,58-4471428,52","4471428,52",Abierto,CERVECERIA FUENTECOBRE,Anual,Abierta,"64,89","64,89",Bulevar,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,26,26
280016994,ARGANZUELA,ACACIAS,66 PASEO SANTA MARIA DE LA CABEZA,66_PASEO_SANTA_MARIA_DE_LA_CABEZA,28045,"440592,59","440592,59-4472453,52","4472453,52",Abierto,CAFETERIA LA MOLOA,Estacional,Abierta,"18,72",,Acera,10:00:00,1:00:00,,,10:00:00,2:30:00,,,8,
20001019,ARGANZUELA,LEGAZPI,18 CALLE BOLIVAR,18_CALLE_BOLIVAR,28045,"441267,58","441267,58-4471503,52","4471503,52",Abierto,CAFETERIA TRASMONTANA RESTAURANTE,Anual,Abierta,"67,58","67,58",Calle peatonal,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,20,20
20001216,ARGANZUELA,CHOPERA,53 PASEO CHOPERA,53_PASEO_CHOPERA,28045,"440835,58","440835,58-4471589,52","4471589,52",Abierto,MAR Y SAL,Anual,Abierta,"22,32","22,32",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,8,8
270055843,ARGANZUELA,CHOPERA,19 CALLE JAIME EL CONQUISTADOR,19_CALLE_JAIME_EL_CONQUISTADOR,28045,"440764,58","440764,58-4471984,52","4471984,52",Abierto,CAFETERIA LA PESETA,Anual,Abierta,"19,44","19,44",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,6,6
20001890,ARGANZUELA,LEGAZPI,7 CALLE EROS,7_CALLE_EROS,28045,"442386,57","442386,57-4471639,51","4471639,51",Abierto,CHURRERIA PATUCHURRO,Anual,Abierta,"13,98","13,98",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,6,6
270525522,CHAMARTIN,HISPANOAMERICA,32 AVENIDA ALBERTO ALCOCER,32_AVENIDA_ALBERTO_ALCOCER,28036,"442111,6","442111,6-4478859,52","4478859,52",Abierto,JS JAVIER SANTAMARIA,Estacional,Abierta,"17,6",,Acera,13:00:00,1:00:00,,,13:00:00,2:30:00,,,4,
200002036,SAN-BLAS-CANILLEJAS,ROSAS,11 CALLE SUECIA,11_CALLE_SUECIA,28022,"448405,55","448405,55-4474827,42","4474827,42",Abierto,CHISTO,Anual,Abierta,"41,03","41,03",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,16,12
270133268,MONCLOA-ARAVACA,CASA-DE-CAMPO,57 PASEO FLORIDA,57_PASEO_FLORIDA,28008,"438475,61","438475,61-4475114,55","4475114,55",Abierto,MESON EL CARIBE,Anual,Abierta,"129,6","129,6",Acera,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,30,10
280017462,ARGANZUELA,DELICIAS,165 CALLE EMBAJADORES,165_CALLE_EMBAJADORES,28045,"441007,58","441007,58-4471845,52","4471845,52",Abierto,CAFETERIA MARKITOS,Estacional,Abierta,"9,72",,Acera,10:00:00,1:00:00,,,10:00:00,2:30:00,,,3,
280045270,MONCLOA-ARAVACA,ARAVACA,25 AVENIDA EUROPA,25_AVENIDA_EUROPA,28023,"433421,65","433421,65-4477363,61","4477363,61",Abierto,HENRYS TAVERN,Estacional,Abierta,"30,6",,Acera,10:00:00,1:00:00,,,10:00:00,2:30:00,,,9,
