CODIGO,DISTRITO,DIRECCION,ESTADO,LONGITUD,LATITUD
FUE_19_0123,VICALVARO,AV. DE LA DEMOCRACIA,FUERA DE SERVICIO,-3.6168907,40.3969879
FUE_19_0124,VICALVARO,"CALLE CALIZA, 29",EN SERVICIO,-3.6032443,40.3973485
FUE_19_0134,VICALVARO,PLAZA ALOSNO Nº 7,EN SERVICIO,-3.6171299,40.4060607
FUE_19_0136,VICALVARO,LOS GALLEGOS 26-30 (ENTRE),EN SERVICIO,-3.6095867,40.4022737
FUE_19_0137,VICALVARO,LAGO ISEO Nº 7,EN SERVICIO,-3.6033094,40.401937
FUE_20_0001,SAN-BLAS,PARQUE OCCIDENTE - LAS MERCEDES,EN SERVICIO,-3.5922304,40.447559
FUE_20_0002,SAN-BLAS,PARQUE OCCIDENTE - LAS MERCEDES,EN SERVICIO,-3.5923881,40.4439632
FUE_20_0003,SAN-BLAS,Z.V. AVDA. SEPTIMA,EN SERVICIO,-3.5990162,40.4481638
FUE_20_0004,SAN-BLAS,CIUDAD PEGASO - Z.A.+ Z.F.,EN SERVICIO,-3.5947255,40.4488063
FUE_20_0005,SAN-BLAS,CIUDAD PEGASO - Z.A.+ Z.F.,EN SERVICIO,-3.5947703,40.4471601
FUE_20_0006,SAN-BLAS,CIUDAD PEGASO - Z.A.+ Z.F.,EN SERVICIO,-3.5953084,40.447627
FUE_20_0007,SAN-BLAS,CIUDAD PEGASO - Z.A.+ Z.F.,EN SERVICIO,-3.5935478,40.4495429
FUE_20_0013,SAN-BLAS,MINIAREA ALBAIDA,EN SERVICIO,-3.6139308,40.4333955
FUE_20_0014,SAN-BLAS,CALLE FUMISTERIA 7,EN SERVICIO,-3.6232118,40.4264677
FUE_20_0015,SAN-BLAS,PARC. PAÑERIA,EN SERVICIO,-3.6178228,40.4283289
FUE_20_0019,SAN-BLAS,Pº GINEBRA,EN SERVICIO,-3.6053652,40.4246098
FUE_20_0020,SAN-BLAS,Pº GINEBRA,EN SERVICIO,-3.6048106,40.4241954
FUE_20_0021,SAN-BLAS,"SOFIA, 201",EN SERVICIO,-3.6015984,40.4279239
FUE_20_0022,SAN-BLAS,Z.V. SOFIA - NIZA,EN SERVICIO,-3.6023739,40.4304964
FUE_20_0023,SAN-BLAS,Z.V. SOFIA - NIZA,EN SERVICIO,-3.6044109,40.4302181
FUE_20_0024,SAN-BLAS,Z.V. SOFIA - NIZA,EN SERVICIO,-3.6007061,40.430874
FUE_20_0025,SAN-BLAS,Z.V. SOFIA - NIZA,EN SERVICIO,-3.6025381,40.4313169
FUE_20_0026,SAN-BLAS,Z.V. SOFIA - NIZA,EN SERVICIO,-3.6028386,40.4332476
FUE_20_0028,SAN-BLAS,PARQUE MARSELLA - TOSCANA,EN SERVICIO,-3.6095236,40.4195517
FUE_20_0029,SAN-BLAS,PARQUE MARSELLA - TOSCANA,EN SERVICIO,-3.6106993,40.420252
FUE_20_0030,SAN-BLAS,PARQUES RUFINO GLEZ.,EN SERVICIO,-3.6245027,40.4347874
FUE_20_0032,SAN-BLAS,PARC. VIRGEN DE LA OLIVA,FUERA DE SERVICIO,-3.6236224,40.4327711
FUE_20_0038,SAN-BLAS,"CASTILLO DE OROPESA, 39. PARC. LOS CASTILLOS",EN SERVICIO,-3.6285142,40.4272008
FUE_20_0039,SAN-BLAS,PZA. CANGAS DE ONIS,EN SERVICIO,-3.6290185,40.4294841
FUE_20_0040,SAN-BLAS,PARQUES RUFINO GLEZ.,EN SERVICIO,-3.6249739,40.4343491
FUE_20_0041,SAN-BLAS,COL. MARQUES DE SUANCES,EN SERVICIO,-3.623805,40.4439412
FUE_20_0042,SAN-BLAS,JARDINES ANTIOQUIA,EN SERVICIO,-3.6376276,40.4463004
FUE_20_0044,SAN-BLAS,PTO. VALLARTA - RIOBAMBA,EN SERVICIO,-3.6340897,40.440288
FUE_20_0046,SAN-BLAS,PARQUE LOPEZ DE ARANDA - MIAMI,EN SERVICIO,-3.631111,40.4444037
FUE_20_0049,SAN-BLAS,Bº LAS MUSAS,EN SERVICIO,-3.6083745,40.4315309
FUE_20_0050,SAN-BLAS,PARQUE LAS MUSAS,EN SERVICIO,-3.6085575,40.4334825
FUE_20_0051,SAN-BLAS,CTRA. AJALVIR - VICALVARO,EN SERVICIO,-3.6101467,40.4237188
FUE_20_0052,SAN-BLAS,"HERENCIA, 4",EN SERVICIO,-3.6129134,40.4313359
FUE_20_0053,SAN-BLAS,CTRA. DE CANILLEJAS A VICALVARO 91 - 111,EN SERVICIO,-3.6107783,40.4307652
FUE_20_0054,SAN-BLAS,AVDA. NIZA - SUECIA,EN SERVICIO,-3.6073995,40.4344444
FUE_20_0055,SAN-BLAS,AVDA. NIZA - SUECIA,EN SERVICIO,-3.6070299,40.4344835
FUE_20_0056,SAN-BLAS,PARQUE BUTRON,EN SERVICIO,-3.6090972,40.4257491
FUE_20_0057,SAN-BLAS,"ARCOS DE JALON, 124",EN SERVICIO,-3.6118748,40.4272789
FUE_20_0058,SAN-BLAS,A.V.C. SAN-BLAS,EN SERVICIO,-3.600524,40.4224125
FUE_20_0061,SAN-BLAS,PARQUE POBLADURA VALLE - ARCOS DE JALON,EN SERVICIO,-3.6254864,40.4221173
FUE_20_0062,SAN-BLAS,PARQUE ARCOS DEL JALON Y VIALES,EN SERVICIO,-3.6238854,40.4192338
FUE_20_0063,SAN-BLAS,PARQUE ARCOS DEL JALON Y VIALES,EN SERVICIO,-3.6227188,40.4197955
FUE_20_0064,SAN-BLAS,ARCOS DE JALON - SAN ROMAN DEL VALLE,EN SERVICIO,-3.621835,40.4213185
FUE_20_0065,SAN-BLAS,PZA. DE AMPOSTA,EN SERVICIO,-3.6219117,40.423748
FUE_20_0066,SAN-BLAS,PARC. AVDA. GUADALAJARA,EN SERVICIO,-3.6188897,40.4203448
FUE_20_0067,SAN-BLAS,CUARTEL DE LAS MUSAS,EN SERVICIO,-3.6119291,40.4372504
FUE_20_0068,SAN-BLAS,CUARTEL DE LAS MUSAS,EN SERVICIO,-3.6114847,40.4373972
FUE_20_0069,SAN-BLAS,"ESFINGE, 6",EN SERVICIO,-3.6110465,40.4463254
FUE_20_0070,SAN-BLAS,"NICOLASA GOMEZ, 89",EN SERVICIO,-3.6112837,40.4381313
FUE_20_0071,SAN-BLAS,"MARIA SEVILLA DIAGO, 12",EN SERVICIO,-3.6092794,40.4331349
FUE_20_0073,SAN-BLAS,URB. JULIAN CAMARILLO NORTE,FUERA DE SERVICIO,-3.6179202,40.441403
FUE_21_0001,BARAJAS,JOAQUIN IBARRA,EN SERVICIO,-3.5936828,40.4581203
FUE_21_0003,BARAJAS,Z.A. LOS CORONALES,EN SERVICIO,-3.591253,40.4673725
FUE_21_0004,BARAJAS,"TINTIN Y MILU, 12",EN SERVICIO,-3.5862245,40.4620797
FUE_21_0005,BARAJAS,PARQUE MARI LUZ NAJERA,EN SERVICIO,-3.5826907,40.4589845
FUE_21_0006,BARAJAS,PARQUE MARI LUZ NAJERA,EN SERVICIO,-3.583143,40.4585767
FUE_21_0007,BARAJAS,MED. DE POMAR,EN SERVICIO,-3.5835551,40.4503071
FUE_21_0008,BARAJAS,PZA. DE CRISTINA ARCE Y ROCIO OÑA,EN SERVICIO,-3.5870779,40.4549852
FUE_21_0010,BARAJAS,OBENQUE - MOTOCINE,EN SERVICIO,-3.594163,40.4514186
FUE_21_0011,BARAJAS,OBENQUE - MOTOCINE,CERRADA TEMPORALMENTE,-3.5941671,40.4514141
FUE_21_0012,BARAJAS,OBENQUE - MOTOCINE,EN SERVICIO,-3.5936105,40.4519466
FUE_21_0013,BARAJAS,OBENQUE - MOTOCINE,CERRADA TEMPORALMENTE,-3.5928388,40.4519845
FUE_21_0014,BARAJAS,JUPITER,CERRADA TEMPORALMENTE,-3.5800949,40.4769687
FUE_21_0015,BARAJAS,"ZODIACO, 46",CERRADA TEMPORALMENTE,-3.5761059,40.4762884
FUE_21_0016,BARAJAS,"LOS PILARES, 21",EN SERVICIO,-3.5784336,40.4759262
FUE_21_0017,BARAJAS,"LOS PILARES, 1",EN SERVICIO,-3.5776232,40.4747232
FUE_21_0018,BARAJAS,PZA. JUBILADO,EN SERVICIO,-3.5768898,40.4744819
FUE_21_0019,BARAJAS,ISLETA PZA. PAJARONES,EN SERVICIO,-3.5820349,40.4756228
FUE_21_0020,BARAJAS,NTRA. SRA. DE ARACELI,EN SERVICIO,-3.5781335,40.4717733
FUE_21_0022,BARAJAS,"ARROYOMOLINO, 8",EN SERVICIO,-3.5826536,40.4742415
FUE_21_0023,BARAJAS,"ALAR DEL REY, 48",EN SERVICIO,-3.583818,40.4740605
FUE_21_0024,BARAJAS,ARROYO DEL TESORO,EN SERVICIO,-3.5842423,40.4732729
FUE_21_0025,BARAJAS,ARROYO DEL TESORO,EN SERVICIO,-3.583893,40.4729616
FUE_21_0026,BARAJAS,"PLAYA AMERICA, 26",EN SERVICIO,-3.5858762,40.4742394
FUE_21_0027,BARAJAS,ARROYO DEL TESORO,EN SERVICIO,-3.5859973,40.4729902
FUE_21_0028,BARAJAS,INST. DEP. C/ ALAS,EN SERVICIO,-3.5846885,40.4716241
FUE_21_0029,BARAJAS,"PZA. NTRA. SRA. DE LORETO, 6",EN SERVICIO,-3.5860735,40.4718865
FUE_21_0031,BARAJAS,COL. JUAN DE LA CIERVA,EN SERVICIO,-3.5875944,40.4712297
FUE_21_0032,BARAJAS,Pº DEL ZURRON,EN SERVICIO,-3.5885649,40.4692634
FUE_21_0033,BARAJAS,"SOTO HIDALGO, 1",FUERA DE SERVICIO,-3.5800361,40.4592977
FUE_21_0034,BARAJAS,"RIAÑO, 1",FUERA DE SERVICIO,-3.5788474,40.4602797
FUE_21_0035,BARAJAS,PARQUE BIOSALUDABLE,EN SERVICIO,-3.5976323,40.4510609
FUE_21_0036,BARAJAS,"Pº ALAMEDA OSUNA, 48-50",EN SERVICIO,-3.5980756,40.454098
FUE_21_0037,BARAJAS,AVDA. LOGROÑO - ERMITA DE LA SOLEDAD - HOTEL ALAMEDA,EN SERVICIO,-3.580581,40.4684454
FUE_21_0038,BARAJAS,PARQUE BIOSALUDABLE,EN SERVICIO,-3.5980317,40.4530004
FUE_21_0039,BARAJAS,"C/ BOIRO, 19-21",EN SERVICIO,-3.5889877,40.464317
FUE_21_0040,BARAJAS,"C/ BRIONES, 7",EN SERVICIO,-3.5877472,40.4644405
FUE_21_0041,BARAJAS,"C/ ACUARIO, 38 CV C/ GEMINIS",EN SERVICIO,-3.5802059,40.4754053
FUE_21_0042,BARAJAS,"PLAZA MAYOR DE BARAJAS, 19",EN SERVICIO,-3.5770538,40.4735559
FUE_21_0043,BARAJAS,"C/ TRAMONTANA, 6",EN SERVICIO,-3.5945295,40.4750679
FUE_21_0044,BARAJAS,"C/ TRAMONTANA, 24",EN SERVICIO,-3.5937224,40.4746061
FUE_21_0045,BARAJAS,"C/ TROPICO, 18",EN SERVICIO,-3.5811649,40.4747418
FUE_21_0046,BARAJAS,"C/ SATURNO, FRENTE 31",EN SERVICIO,-3.5796167,40.4734723
FUE_21_0047,BARAJAS,"GARGANCHON, 113",EN SERVICIO,-3.5839657,40.4509707
FUE_21_0048,BARAJAS,ENSANCHE DE BARAJAS,EN SERVICIO,-3.5898315,40.4749695
FUE_21_0049,BARAJAS,Z.F ENSANCHE DE BARAJAS,EN SERVICIO,-3.5977568,40.4720369
FUE_21_0050,BARAJAS,"C/BOIRO,55",EN SERVICIO,-3.5864152,40.4661396
FUE_21_0051,BARAJAS,VALDEBEBAS - CONECTOR FERNANDO HIGUERAS,EN SERVICIO,-3.6053448,40.4863135
FUE_21_0052,BARAJAS,VALDEBEBAS - CONECTOR ESTANISLAO PEREZ PITA,EN SERVICIO,-3.6062835,40.4888991
FUE_21_0053,BARAJAS,VALDEBEBAS,EN SERVICIO,-3.6105421,40.4890845
FUE_21_0054,BARAJAS,VALDEBEBAS,EN SERVICIO,-3.6133605,40.4860392
